id,size,n,k,ssb,ssw,f,p,eta2,omega2
10225925,49,49,3,3.35419501133782,101.91111111111111,0.7569977838496824,0.47482591459539514,0.03186420231786608,-0.010017819118246715
19078149,49,49,4,17.384353741496717,187.3095238095238,1.3921625596978433,0.25743968049008314,0.08492854769026309,0.02344699147971099
17463554,450,450,3,35.34386695906462,1101.7761330409357,7.16965455001143,0.0008613078610936924,0.031081914801484988,0.026688860015044412
14123600,171,171,5,224.44786541805396,629.9585673304839,14.78603022151248,2.3590917901258544e-10,0.2626944938792516,0.24384503417551184
17237809,218,218,2,28.38541666666676,1247.2395833333333,4.915855848331749,0.02765360574908104,0.022252163971909267,0.01764567850892114
19885137,213,213,9,360.64711405689036,2470.4960784313726,3.722532283593006,0.0004376998001255538,0.12738568469930386,0.09276869541481217
10144378,156,156,9,1095.9429625368487,1395.9993451554574,14.425473770098401,2.048024108517873e-15,0.4397946770893586,0.4077533967724067
12329543,133,133,5,116.70752152558791,458.7849596774194,8.140285791942071,7.013314944276702e-06,0.2027959101770069,0.17678225474122716
14435915,62,62,4,208.7707526881716,246.90666666666667,16.34720765729824,8.136195872273642e-08,0.4581547029118877,0.42614708762632814
17409564,115,115,6,69.54817013761999,443.3953081232493,3.4194094552274237,0.0065739522717323156,0.1355864205027472,0.09517960908922216
11050568,308,308,4,36.79571877927145,1427.1287942077415,2.612681386173997,0.05143916245579805,0.025134983704995097,0.015465012164794276
16834151,90,90,4,164.42514430014413,1428.4220779220777,3.299809542378081,0.02415757815419798,0.10322719091084605,0.07120195366355576
16828034,823,823,12,778.5467241400531,6006.873081449252,9.555741545274964,2.3688532259843736e-16,0.11473818075320064,0.10261891488514249
18440939,112,112,3,27.555844155844216,419.8727272727273,3.576782698529556,0.031294673278457724,0.06158713572506688,0.04398982975543722
18943661,71,71,3,58.29420970266033,721.3888888888889,2.7474821977688197,0.07121068793445737,0.07476654272481388,0.04691544487464703
13036533,1471,1471,10,436.3133299957509,5340.5330330226025,13.26238351078787,1.4003428699391134e-20,0.07552794424115182,0.06978888443602292
18785405,45,45,2,53.046944444444556,214.5975,10.629287904617323,0.0021808564803193087,0.19819931086017967,0.17626603373322475
13109270,132,132,6,83.0078469378022,756.1948045773494,2.766215438364137,0.020912851675220032,0.09891275580211094,0.06270687811179779
19460532,166,166,7,258.9460455050245,772.1337737720835,8.887151992277282,2.305211008066889e-08,0.2511406398066951,0.22183698656777567
11320023,58,58,2,20.922262552934086,269.50877192982455,4.347341626673975,0.04163771623761514,0.07203866002197548,0.05456376002474643
15143785,188,188,4,75.17923335773504,545.0587985571588,8.459624890893076,2.6998410953330093e-05,0.12121029264463226,0.10637415333406314
13150311,48,48,3,91.53092006033185,152.13574660633483,13.536895485099047,2.496265805251467e-05,0.37563989080847543,0.3431297410096598
13084154,61,61,5,112.03785291438993,264.7326388888889,5.924958657854756,0.00047660752911640573,0.29736366130521613,0.2441124535309673
19290303,296,296,6,146.5510778635779,872.8779761904761,9.737858839312366,1.2979040558839489e-08,0.14375799598880884,0.12861545813475342
11944377,328,328,3,84.08163956639581,1164.9031165311653,11.72910110346827,1.2065873465057135e-05,0.0673199886194832,0.061404202480930085
18677693,65,65,5,70.06391941391922,156.79761904761904,6.702645088568691,0.00015802476340243777,0.30884000826697094,0.25977029490346953
10176453,254,254,6,198.11197832727098,850.5769980506823,11.55257448479359,4.829456394571579e-10,0.18891395140962208,0.1719988863288708
14283383,503,503,6,582.2056495320423,4005.522978698577,14.447861582930624,3.15834438803823e-13,0.12690498865809888,0.11791419318416527
17516322,53,53,2,24.058871552975358,335.6298076923077,3.65582085106878,0.06149902858431849,0.0668880421909772,0.047718653870465366
15649971,250,250,2,22.520877049180456,385.38012295081967,14.492645509144502,0.00017737540221526743,0.05521162500013594,0.051206915028208025
15358321,84,84,3,17.90222663139336,382.48765432098764,1.8955910612554563,0.156834035461291,0.04471198569956492,0.020878394238152374
14611833,47,47,4,59.020309477756356,47.18181818181818,17.929740772626047,1.0724659940105038e-07,0.5557356597124206,0.5193744373258268
12078788,141,141,6,589.2237108471927,122.26565085493657,130.11863987662127,7.63991993440769e-50,0.82815533522183,0.8207459712204727
14361689,23,23,2,523.8301839464883,250.14807692307693,43.975688313042674,1.4495162812445106e-06,0.6768021925550786,0.6513867367193023
17729156,77,77,4,47.29527417027422,472.65277777777777,2.4348776217660495,0.07161497440764023,0.09096153739412315,0.052944496686060556
17769214,140,140,4,33.619067848039776,393.12378929481736,3.8768053488825807,0.010690227945096437,0.07878062230057527,0.058066284655619076
11703425,51,51,2,31.65233785822017,376.2692307692308,4.121954250370285,0.04777666426057222,0.07759417567627519,0.05768369405007073
16315017,96,96,4,148.0890151515157,221.4005681818182,20.5121265132301,2.91126262846859e-10,0.40079347789871966,0.37878705139883345
12150010,96,96,2,17.19021498226947,530.1196808510639,3.0481422718341005,0.08409676771756373,0.031408558685195466,0.0208891491911771
10170022,147,147,9,146.81487803454777,992.3517886321196,2.5520754586303345,0.012642496370266263,0.1288791906667573,0.07788776942469681
16853848,117,117,3,244.08507665174344,329.66278659611993,42.20327539181557,1.918156858432116e-14,0.425422197252344,0.4132589950520107
11165060,503,503,6,62.28495780626382,1955.6663344402568,3.1657367603633793,0.007988114066078598,0.030865441621697406,0.021074502345208714
14459159,120,120,4,63.20401606425664,278.66265060240966,8.770061634984405,2.7333213938292538e-05,0.18487914215363704,0.1626554659769164
18852036,79,79,3,125.84836808141014,821.7465686274509,5.819602015596214,0.004450167684930009,0.1328081896664627,0.10874650936396452
18406213,158,158,7,228.61948501207098,504.62893270944744,11.401626026299523,1.7085726307451922e-10,0.3117899466083795,0.28315332880780625
17977369,53,53,3,3.765821540880542,72.43229166666667,1.2997730205095708,0.28164380845933196,0.04942145392266154,0.01118565520238391
10719998,313,313,2,247.2463587118088,1210.0699352179035,63.54477152225578,3.0080589725127985e-14,0.16965867995965309,0.16654411475024145
11376259,67,67,3,118.81929810407512,327.30756756756756,11.616650258309395,4.9650705305026894e-05,0.2663352226618162,0.2406495097915949
18833621,387,387,6,41.87018321815296,1317.5303335777128,2.421582167720974,0.035253380167602086,0.030800476166392685,0.018035443194936784
19784817,368,368,5,5.514628199918687,483.0397196261682,1.0360483596047312,0.3884308374130345,0.011287645324326858,0.0003916765250924558
19653430,72,72,4,18.150000000000002,229.35,1.7937649880095927,0.1566079060331616,0.07333333333333335,0.032014701615243266
16240758,103,103,4,514.0987971293523,866.9157659774436,19.569675591423085,4.848107875753066e-10,0.3722616769317851,0.3510135995824851
19029474,424,424,5,177.77095779983674,708.3605280492194,26.28817825410934,1.8246503867824152e-19,0.20061464990097225,0.19261580585849752
16453219,113,113,2,13.509975505689045,348.12276785714283,4.307696650702459,0.040250879521161326,0.03735827508333302,0.028439189717910058
11660800,113,113,6,69.9594610772714,318.5051406926407,4.700497027450962,0.0006408784533677228,0.18009224201773846,0.14070065001389873
17163576,159,159,3,203.15021516054458,272.6736842105263,58.11238010884942,1.3783642617384515e-19,0.4269441182527027,0.4180615260735789
14660006,93,93,2,3.4200872900809185,207.31109550561797,1.5012604252478592,0.2236394048552309,0.016229621286739743,0.005361001797923415
17661648,49,49,2,2.4557823129251553,189.66666666666666,0.6085506258742477,0.43924510938400374,0.012782380851214428,-0.008053097018642322
12195370,239,239,7,589.7793090956588,1594.2353352558066,14.304538011033117,7.3181487040745e-14,0.2700436604768241,0.2503777000175908
10871973,80,80,5,220.05924426450835,195.14075573549258,21.144280262767612,1.0544633641936118e-11,0.5300078137391807,0.5017970214165407
17171172,45,45,4,9.492980480480428,192.4847972972973,0.6740137492495925,0.5729272535118999,0.047000123404293034,-0.02221520684939238
12210498,97,97,3,151.18847475548435,320.56410256410254,22.16673126114244,1.2984597237348349e-08,0.3204825623094844,0.3038283966819106
10558983,206,206,3,253.42654700193668,1172.787045231072,21.933047969189037,2.376899282557925e-09,0.17769186072974472,0.16890610141689727
17843033,208,208,4,41.0668172901775,1165.9524134790527,2.3950750849251876,0.0694279610371749,0.03402333305328178,0.01972439527658096
10109085,118,118,7,344.73187637940964,626.2532931121167,10.183642598231131,5.867401293053145e-09,0.3550331016486427,0.3183204212443185
16883658,66,66,3,46.47711916461952,120.29560810810811,12.170263542537736,3.395700202074134e-05,0.27868536975241953,0.2528910322615649
18541428,46,46,2,4.223309178743982,77.97777777777777,2.383058470764629,0.12981970119896405,0.05137777777777802,0.029188881330190562
11096498,46,46,5,64.96501749125429,102.14367816091954,6.51916438956012,0.0003716432498026803,0.3887590483410562,0.3242911498607817
16846262,358,358,3,69.46611625256809,1086.4731295574868,11.348863859939968,1.6688089733902343e-05,0.06009495438827139,0.054655009008107644
15980615,111,111,2,112.02102102102032,191.38888888888889,63.798328953045534,1.5345660318368428e-12,0.36920686293431376,0.3613287269868488
16859424,127,127,2,2.9203228346456864,287.997,1.267514433590318,0.2623904061207768,0.010038325687142278,0.002101985214222991
14082555,49,49,4,40.75139146567723,106.63636363636364,5.732292917166874,0.002072367581807864,0.27649102489866845,0.2246452519803205
10706853,65,65,2,18.524641662685124,426.41381987577637,2.736901034514197,0.10302912838115949,0.041634165764480244,0.026026096621057173
13801091,41,41,2,3.478016688061594,92.71710526315789,1.462973314895986,0.23373875605444394,0.03615585299455512,0.01116594585197435
13256069,48,48,3,3.7410714285714275,109.07142857142857,0.7717337917485264,0.4682308240904027,0.033161851998417084,-0.009602421525126945
16015722,63,63,4,40.058201058201284,160.87037037037038,4.897180790124296,0.004170511621397339,0.19936538031099085,0.15653100738498674
11923449,60,60,2,22.936821705426375,718.046511627907,1.852715161722159,0.1787330460722591,0.030954571680100372,0.014012770990677792
14563548,53,53,2,79.28816466552351,260.6363636363636,15.514705398450886,0.0002494521080105517,0.23325226061682627,0.21498583623804016
11670352,97,97,2,14.502930005425883,349.3578947368421,3.943744713578854,0.04992818971369211,0.03985845416499202,0.029454016577176563
18402505,76,76,4,32.807186234817564,91.36057692307692,8.618295726159516,5.8154982954103454e-05,0.2642166162975749,0.2311963306094818
11960982,158,158,5,267.02232739027323,1855.7514067869415,5.503756583626598,0.0003629724099676634,0.12578934960949611,0.10234936590169223
15720938,48,48,6,178.96619689542516,222.65359477124184,6.751815776727541,0.0001064354014054549,0.4456109997785219,0.3746668055675185
18801491,367,367,4,253.31391930147873,1354.8345820609193,22.62341443104729,1.8916804922397791e-13,0.15751898477464935,0.15020771701816393
16858048,138,138,2,38.948722171548155,294.2125097125097,18.004082221067176,4.05239226462298e-05,0.11690652586223642,0.10970086708307406
12529718,178,178,7,111.23874667572444,557.0885005152869,5.690844950713807,2.0446937942682686e-05,0.16644353068539766,0.13653040426655474
13070016,131,131,2,31.7642504067077,273.90368852459017,14.959960285812016,0.00017334484622101925,0.10391750773000454,0.09630218067311619
17623453,692,692,5,175.72231252986938,2692.4352019209964,11.209297499702888,8.157904774566815e-09,0.06126661860253969,0.055724778376596555
16301937,84,84,2,4.521406289788533,339.15418894830657,1.0931762833664123,0.2988408712292737,0.013156029559376036,0.0011080124153289065
18765526,142,142,7,68.82781397006755,1045.0876789876788,1.4818142491418442,0.18894060080606218,0.06178908041516787,0.01995215561681274
12447994,110,110,3,1.0494002525252668,292.82559974747477,0.19172816023775918,0.8258142329415459,0.0035709068567427193,-0.014915040859599236
13212171,117,117,2,59.07692307692266,688.2222222222222,9.871587889024049,0.002134781734206588,0.0790539149529926,0.07048125822362529
19123429,50,50,4,34.31026031102081,306.81473968897905,1.7146850853241995,0.1771245407587784,0.10057972975015265,0.041117923135198
10383338,71,71,5,50.18238662745763,216.12747252747252,3.831115821001426,0.007346668932408544,0.18843608263959616,0.137558908157569
17783168,47,47,4,111.73904800872856,137.97371794871793,11.607957263670482,1.0559270168932463e-05,0.44747030685555733,0.40373393323519075
19538598,116,116,7,178.5056486616828,341.690472027972,9.490614701976332,2.2288594358593226e-08,0.3431506725290978,0.3051549223424876
17015345,50,50,3,59.86170212765951,117.13829787234042,12.009308872945224,6.124245657025431e-05,0.33820170693592955,0.3057350784429195
15787577,52,52,4,18.350732600732595,170.97619047619048,1.7172667187985382,0.17596262363367043,0.09692616508258964,0.03973644736058651
19203027,105,105,3,88.17980859010369,420.5678104575164,10.693091877866316,6.081568832033783e-05,0.17332721626329584,0.15585479970832508
12790735,193,193,7,139.6063092019293,1181.2667477928894,3.6636903505037948,0.0018363082820020945,0.10569244974952724,0.07647611390232562
16232319,1399,1399,4,187.60465933391484,4238.562960394463,20.581543179944116,4.736959276779123e-13,0.0423853490088628,0.04029829940678727
11855285,118,118,3,237.87078871563114,422.61438077589526,32.36418582358123,7.07406496902784e-12,0.3601455410403168,0.3470864650384146
16539942,1057,1057,11,173.6971697212444,5713.022792435804,3.18022955849188,0.0004946836170957818,0.029506613332698297,0.020209723017967578
18638184,229,229,6,197.34467624806052,752.893315018315,11.690331664652104,4.786174527655537e-10,0.20767921095752093,0.18924179323488383
10476303,540,540,9,318.0325694220593,3099.305856503866,6.811012779229669,1.567284416175953e-08,0.09306440562318279,0.07926520939942645
16467816,593,593,7,251.2436868291053,2087.954458196192,11.752235934705872,1.8422917292313528e-12,0.10740590204528751,0.09811726130113538
19682902,116,116,5,126.54838122605399,738.1822222222222,4.757250274127885,0.0014005156470532894,0.14634428424461732,0.11469980668967848
18092322,275,275,7,165.9096722325292,2843.135782312925,2.606499511028512,0.01796182962581433,0.05513697773554952,0.03386393700625026
17880050,105,105,2,346.7871794871797,297.34615384615387,120.12625361100338,5.44757023842888e-19,0.5383779437288029,0.5315140537607903
11173428,70,70,2,12.857142857142893,453.14285714285717,1.9293820933165249,0.16935845062196508,0.027590435315757278,0.013102921044678013
12193932,56,56,4,42.07500000000012,318.70624999999995,2.288314082325032,0.08930934724546885,0.11662191424859276,0.06456102857378745
16623791,136,136,5,93.97350140055981,267.2912044817927,11.51415429787543,4.854159334887496e-08,0.26012367073345577,0.23619800182022663
12748404,406,406,7,348.3762117934466,2002.9316699799522,11.566554382005496,5.996201810440032e-12,0.14816273721274434,0.1350648003542076
15895542,161,161,3,353.14687726665005,961.958712795463,29.001871840207873,1.868395834943206e-11,0.2685311962288676,0.25807731576692605
18681844,97,97,4,52.08129222677607,279.3568521031208,5.779418141617947,0.0011434780366633326,0.15713729127971754,0.12878102408666053
11712299,259,259,4,553.7150554622609,1383.2559870087796,34.02535767516866,1.5689353507503579e-18,0.28586646022125,0.2766900122322575
18830937,96,96,2,5.575685307017567,256.4842105263158,2.043456857574771,0.15617703541062158,0.02127637763606389,0.010752469989874681
18453831,118,118,5,60.24308306204933,293.24208642947644,5.80362497493069,0.0002765723031763981,0.17042605535249636,0.14003257610358122
18114027,69,69,2,3.621998702141435,258.2910447761194,0.9395366891400364,0.33588319533155236,0.013829012308972944,-0.0008770484073979607
16306123,64,64,4,331.34576719576665,212.40423280423278,31.199544643835704,2.7936162361706216e-12,0.6093715258772726,0.5860248025971927
18096024,80,80,3,7.038766061980314,319.4112339380197,0.8484125309093761,0.43205623182055275,0.021561544071007244,-0.0038041030862406753
15937134,303,303,6,425.7540295923467,1795.5545512657386,14.084667792442108,2.2832407873735027e-12,0.19166811547987586,0.17757653232962275
10850639,46,46,3,9.0444537346711,292.2435897435897,0.6653892920835024,0.5192859573529982,0.030019291938226864,-0.014763069083193265
13916274,158,158,6,63.303682426968436,694.1156213704994,2.772494792697704,0.019939026109804452,0.08357812127256753,0.05311244495528535
17139730,53,53,4,38.50901467505243,123.37777777777778,5.098005364942999,0.0037715383012482786,0.23787619787619796,0.18828702582751117
11463547,52,52,4,97.83041958041977,318.22727272727275,4.918769846065956,0.004643798086836197,0.2351366682774128,0.18439444853931505
10697025,77,77,4,81.42613636363612,73.9375,26.797894413278943,8.554783912496965e-12,0.5241003510825036,0.5012749331176499
17413514,207,207,6,230.0577605245,1744.8576984126985,5.300330211167433,0.00013460209018861994,0.1164899284591684,0.0940984494268839
18547850,66,66,4,57.726515151514874,94.88333333333333,12.57349003827129,1.602574444589036e-06,0.3782620566407693,0.3447210887244182
11361679,141,141,4,92.26205375767304,118.30532212885154,35.6137862533762,4.4252644999602675e-17,0.43815929874812776,0.42411690282221515
10919371,282,282,5,753.3036761447969,1117.6298344934996,46.67581158180919,5.797884733787773e-30,0.40263519353383986,0.3931611146924935
15662316,151,151,3,121.33622915739548,696.710128458498,12.887541878447262,6.922954190298001e-06,0.14832439265546837,0.13603245523237603
17506723,361,361,4,22.225671251574894,298.17737583983785,8.87007228998508,1.10167370454116e-05,0.0693678523139444,0.06138738867131642
15284302,477,477,4,139.68912573947225,1258.3905388307562,17.501974264195862,8.628633602639519e-11,0.09991499717751268,0.09402728563813327
15628357,222,222,8,12.594961907461885,594.0897227772228,0.6481276540416149,0.7156969680563513,0.02076030963927815,-0.011219555772890182
18684109,73,73,2,31.2635410793063,360.7227602905569,6.1535108426282905,0.015487049350028016,0.07975671846197305,0.06594087440301329
18122436,149,149,5,129.1562239815234,477.0920981661273,9.745757855154848,5.269218672215528e-07,0.2130417838089581,0.19014270582726556
19576807,305,305,5,36.02312035886299,995.1276993132678,2.7149621388080907,0.030108850925534236,0.03493487050741719,0.02199657502244134
12018901,202,202,6,97.12412323649897,850.9946886446887,4.473900579725459,0.0006977628854775883,0.10243876824233919,0.07917920526379599
11332235,139,139,5,242.77821187568145,548.5311406423034,14.826997950037802,4.686537266465813e-10,0.3068056899658135,0.2846408492401915
13258859,78,78,2,260.6010818638738,152.57840531561462,129.80658816485564,4.134733724345948e-18,0.6307212481501209,0.6228360000899856
15025560,192,192,4,18.423128342245935,585.576871657754,1.971587503981054,0.11970937012185948,0.030501868116301217,0.014954036699834692
15789572,532,532,5,135.6964624940368,2600.7471465285194,6.874181889405489,2.1276642608662115e-05,0.049588620078491914,0.04229858861803038
18102889,87,87,3,11.624878469856094,682.1050065876153,0.7157913972461684,0.49176204276392405,0.016757067441159814,-0.0065764988575898724
18569207,233,233,3,129.55051570201425,894.0267375168692,16.66427711894973,1.7435577998369461e-07,0.1265664270035424,0.11852126353970564
11461422,49,49,7,47.647659063625326,211.61764705882354,1.576114365134514,0.17800735005314863,0.18377954141354236,0.06589600757916081
16227072,191,191,5,117.92850274300645,491.1474134873588,11.165029534846445,3.865124327871133e-08,0.1936187256801719,0.1755162626435393
12793412,64,64,4,53.27098781779677,218.0063559322034,4.887104102080696,0.004177153065148259,0.196370943040822,0.15412516583167993
13728813,47,47,2,87.6996536368133,144.77906976744185,27.258666739576537,4.39263249990795e-06,0.3772373331744134,0.35843768264200215
17666047,201,201,3,7.406232257983097,394.4221259509721,1.8589651677691827,0.15854333260459805,0.018431332947715387,0.008474486359913257
16968766,79,79,4,200.78642514185864,204.40344827586208,24.5576122657772,3.5732084553425444e-11,0.49553663187150465,0.4721821160711212
18994071,48,48,3,91.66666666666667,145.0,14.224137931034482,1.631907112676528e-05,0.3873239436619718,0.3552570634553034
12460244,77,77,2,1.8128844839371236,269.4078947368421,0.5046857904000784,0.4796516892058974,0.006684165162955302,-0.006474298985514874
13909234,49,49,4,91.73026315789468,339.76973684210526,4.0496659889631115,0.012444279198115466,0.21258461913764704,0.15733715604349488
13641906,345,345,8,307.2404610307987,1387.0464954909412,10.663978224230993,3.8857969299936765e-12,0.18133909362174588,0.1639360243075162
11977187,54,54,4,64.4839324618738,136.5392156862745,7.871234665411466,0.00021279987899515927,0.32077864194202643,0.27627235872480915
11707694,599,599,9,165.7946083406465,1796.7947071852295,6.805091486649274,1.4494345350097184e-08,0.08447748442787269,0.0719519695588085
11579251,158,158,3,47.55743084857054,420.01851851851853,8.775091402551373,0.00024533599361919973,0.1017106010541053,0.08960049798717663
12363516,96,96,2,38.50210013440862,234.68279569892474,15.42165629080663,0.0001639232378661214,0.14093788024758977,0.13060532485426352
12284399,66,66,3,38.03979353979353,118.44505494505495,10.11653459960274,0.0001548481997611428,0.24308930805832427,0.21645975117071317
17057610,650,650,8,432.87344964465956,3828.6650118938046,10.369326936545253,2.3172063556447394e-12,0.10157680226318719,0.09165265078070567
11549386,317,317,4,440.5402959225834,1552.2988207966616,29.609658221390216,7.047256150548305e-17,0.22106164628473998,0.21306554409529327
13511794,273,273,3,35.047974002399165,1255.7175937631691,3.7679463231413903,0.024323272433756708,0.0271528578679631,0.019874970488320157
14005412,144,144,6,204.20246732026237,258.29058823529414,21.82033862149496,4.66345823878778e-16,0.4415254777717041,0.4195928363228829
15022555,302,302,4,363.8520320019751,1558.7406832298138,23.187073749799694,1.6174551139448796e-13,0.18925070771326044,0.18059746227169743
16966039,133,133,7,217.16011748829118,929.260935143288,4.907515526358511,0.0001530360824685428,0.18942439777235937,0.14986147973621847
13212165,150,150,7,89.44059335194898,698.3277399813846,3.0525315734198695,0.007698867149180616,0.11353667006833516,0.07587207015540677
14165245,93,93,5,177.94123756540725,668.2576871657755,5.85808035077318,0.0003159173390841894,0.21028298709069496,0.17283572161979913
14785854,150,150,3,228.33911111111115,355.9942222222222,47.143811947010384,1.5187915524175921e-16,0.3907685871838753,0.38090110592849913
13956724,59,59,2,12.307526230831286,133.9297619047619,5.238036603516431,0.025824703260623114,0.0841613407068899,0.06701720722431109
19190026,45,45,2,71.48078529657424,190.296992481203,16.151982896189498,0.00023119947607590878,0.2730590270242655,0.2518949861110787
11651571,51,51,2,32.40910682454801,641.7183441558442,2.474677946898754,0.12212859326097886,0.048075637295907525,0.028102658360114954
11212873,46,46,2,36.61684782608695,237.0625,6.796272309402904,0.012424085790097286,0.13379470580058384,0.1119052018797629
11838690,246,246,4,149.0143755486851,736.2589984350547,16.326446245787505,1.0743526306252115e-09,0.16832583010840912,0.15747463137698678
19908603,61,61,4,22.481264637002543,168.92857142857144,2.5285481579038795,0.0662881535065818,0.11745093720941706,0.0699184175212257
17410169,118,118,3,16.25483802920216,206.959145021645,4.516124119962771,0.012938543966109321,0.07282177311221304,0.05624347589456518
12047418,488,488,4,97.87331315537831,856.6820147134745,18.43184236920809,2.446667681769644e-11,0.10253288656812695,0.09679059789293287
19881755,83,83,2,5.337897042716272,473.4090909090909,0.9133108526279787,0.34208104180407994,0.011149724545637474,-0.0010455395699504098
14212075,142,142,3,39.874021333885636,1170.198161764706,2.3681839309385886,0.09741936877567568,0.032951770886742934,0.01890587626524185
12051291,145,145,3,19.74052252719799,1426.2663740245262,0.982689576755706,0.37683376622478854,0.013651748531955818,-0.0002388214806234948
11817840,73,73,2,20.6059509852317,221.3871996996997,6.608433197293995,0.012247238962268299,0.08515096781420933,0.07134645697895757
17002771,70,70,4,3.0555555555555602,250.715873015873,0.26812112617204115,0.8481476863895137,0.012040581450624253,-0.03238193697397896
17635386,71,71,3,6.4751022262609,273.0741935483871,0.8062038848568851,0.4507718063312809,0.02316264903589902,-0.005489010253697528
18934238,255,255,4,14.262027737924464,519.820325203252,2.295516860124913,0.07830173600641432,0.026703798879299946,0.015012562729357037
13470381,46,46,4,129.93262038335666,250.67607526881721,7.256602702975518,0.0004978354638494957,0.3413811136414443,0.28979255392204417
18098009,579,579,9,721.3167979585493,2649.9612676718466,19.394178504238763,6.384603973769691e-26,0.21395944918108384,0.20264784596876997
14503479,213,213,5,71.47120253207278,676.9395955899938,5.490153856975419,0.00032012175254729106,0.09549728933816873,0.07776484053190615
13024527,30,30,2,149.37959770114938,401.36206896551727,10.421086243681712,0.00317050871208727,0.27123351426315917,0.23898596262531185
18434869,108,108,4,90.2029511369137,142.71371552975327,21.911248178252894,4.484468487871553e-11,0.38727563994381503,0.36743611935475995
16058742,191,191,4,73.87005944805368,1150.2739196095383,4.003017855513671,0.008603134886926217,0.060344257466284794,0.04504322882335819
10628370,147,147,2,87.33194701531633,337.70206659012626,37.497941440169775,8.153526075888311e-09,0.20547048993680356,0.19890109476824877
19680091,67,67,4,17.29254415470378,137.98357524828114,2.6317873456703538,0.057648569528195304,0.1113664111467443,0.06809009508139029
17781151,88,88,3,164.42781177156232,1005.3420745920746,6.951048978156921,0.001599817402343512,0.1405642371960052,0.11913761772569084
14743754,79,79,5,50.62919201052143,345.9594155844156,2.7073697376104575,0.036559694243932996,0.12766174075840442,0.07957031819318383
18393133,100,100,3,1.782608695652193,1260.967391304348,0.06856364592402385,0.9337792404930196,0.001411687741557864,-0.018982343987021266
17874099,121,121,2,0.06943526170799609,490.7983333333333,0.016835420135055203,0.8969821974704725,0.0001414541066868849,-0.008191888883115816
11382535,181,181,3,0.4075736648250488,2480.4791666666665,0.014623810051255291,0.985483782394317,0.00016428547833287607,-0.011007991186330614
10512732,49,49,2,41.91201814058962,202.57777777777778,9.723992800279404,0.003102329816961313,0.17142645149322963,0.1511328717412836
17057994,46,46,2,2.27595440084838,80.75121951219512,1.240129799181611,0.27149268128314125,0.02741216271231929,0.005193103916976048
14884148,243,243,4,393.6392859923618,1812.5726481640188,17.301336757907652,3.363224919940749e-10,0.17842315141989432,0.16753456119998114
14760827,54,54,4,119.96124338624296,294.1730158730159,6.796524319213674,0.000623112404815659,0.28966751893651976,0.24358701470254088
11924285,269,269,6,50.234922987968524,662.6238130715102,3.9877180642193157,0.0016698521869717494,0.0704696743504271,0.05261204651401217
19033014,174,174,4,154.55079853715566,1204.8055233019259,7.269122206354144,0.00012883992848865402,0.11369410363874494,0.09754485499623533
14266723,276,276,4,200.42330101841088,1250.8040540540542,14.528025046586514,8.352585479267435e-09,0.13810606609493176,0.12819367216068356
18741255,836,836,7,212.93413055806704,3883.259649346239,7.576212176212827,6.268524504294815e-08,0.05198341240658823,0.045070472622249225
15315396,110,110,4,87.20411931818194,375.3890625,8.20805005715662,5.803208657516186e-05,0.18851146697716942,0.16428710189809068
16873391,213,213,3,96.1664003250274,886.1246794871795,11.39509176064424,2.0032555940145567e-05,0.0979001054793375,0.08892667437166096
15159124,68,68,3,10.86125565610862,386.5615384615385,0.9131555359293757,0.4063410809924009,0.027329221717699,-0.0025607898379912397
11623656,82,82,5,38.777583038062495,357.95717305949864,2.0853569355868924,0.09080770867087055,0.0977418349213818,0.05028209349633264
16195081,330,330,5,64.84967699523344,1200.5412320956752,4.388884042462283,0.0018073610436823173,0.051248729961102066,0.03945660815416888
16212156,413,413,9,178.64931995351245,2017.650922177238,4.4714328720039465,3.258840786137089e-05,0.08134102821033021,0.06300649045771307
10249551,77,77,2,8.498993963782626,169.92957746478874,3.7511100586110633,0.056539282193304674,0.04763247217492266,0.034496197690404615
16435759,115,115,4,2.1863354037266975,1071.857142857143,0.07547126077105354,0.9730835849702372,0.0020356116376842506,-0.024714201623396752
13252347,96,96,4,91.45626934984567,207.00206398348814,13.548941845103142,2.141932967453633e-07,0.3064289354176033,0.2816888869939013
13801654,164,164,7,1156.3546030866123,839.3572871572874,36.048945914212304,3.2448656636266276e-27,0.5794196089823828,0.5618413808692517
17071990,629,629,10,318.738046845407,2644.5115556983133,8.289657312337797,1.043633999008998e-11,0.10756368500709325,0.09445186092688972
17362015,48,48,2,57.00032779720259,90.3277972027972,29.02777616490046,2.367970682461116e-06,0.38689372987813886,0.3686517951558863
10150912,74,74,3,88.85051975052002,308.2846153846154,10.231433207292211,0.00012458928663814875,0.22372868046612482,0.19967871568896353
18908516,1293,1293,10,1856.4311785769728,8033.118705413742,32.94418864174679,2.041146395213105e-52,0.18771644820581562,0.18190326893884426
15752558,88,88,2,53.82222593582853,643.902205882353,7.188531718319602,0.008794449270195976,0.077139660704692,0.06570366482436564
15725061,304,304,6,93.21023619174497,1095.3917374924652,5.071546449441986,0.0001772598174399232,0.07842005840090353,0.06276320933115367
17147211,43,43,3,54.2691029900334,26.42857142857143,41.06851037083608,2.0148994742687614e-10,0.6724989707698649,0.6507955142896527
16901707,113,113,4,77.53219232832068,898.9102855477856,3.1337977028623447,0.028519525206227966,0.0794027237497529,0.05361238208305848
10187092,113,113,3,72.46298018905922,597.8423295454545,6.666413054807353,0.0018504191093594248,0.10810444007635785,0.09114910731316783
